date,IPCA,log_IPCA,diff_log_IPCA,diff2_log_IPCA
2006-10-01,0.33,0.10436001532424286,0.11441035117774431,-0.0618688911602476
2006-11-01,0.31,0.08617769624105241,-0.018182319083190443,-0.13259267026093474
2006-12-01,0.48,0.23111172096338664,0.14493402472233424,0.1631163438055247
2007-01-01,0.44,0.19885085874516517,-0.03226086221822147,-0.1771948869405557
2007-02-01,0.44,0.19885085874516517,0,0.03226086221822147
2007-03-01,0.37,0.13976194237515863,-0.059088916370006545,-0.059088916370006545
2007-04-01,0.25,0.02955880224154443,-0.1102031401336142,-0.05111422376360765
2007-05-01,0.28,0.05826890812397582,0.028710105882431388,0.13891324601604557
2007-06-01,0.28,0.05826890812397582,0,-0.028710105882431388
2007-07-01,0.24,0.01980262729617973,-0.03846628082779609,-0.03846628082779609
2007-08-01,0.47,0.22314355131420976,0.20334092401803003,0.24180720484582613
2007-09-01,0.18,-0.04082199452025516,-0.2639655458344649,-0.4673064698524949
2007-10-01,0.3,0.0769610411361284,0.11778303565638355,0.38174858149084845
2007-11-01,0.38,0.1484200051182734,0.07145896398214502,-0.046324071674238534
2007-12-01,0.74,0.41871033485818504,0.27029032973991163,0.1988313657577666
2008-01-01,0.54,0.27763173659827955,-0.14107859825990549,-0.4113689279998171
2008-02-01,0.49,0.23901690047049992,-0.038614836127779634,0.10246376213212585
2008-03-01,0.48,0.23111172096338664,-0.00790517950711328,0.030709656620666353
2008-04-01,0.55,0.28517894223366247,0.05406722127027583,0.06197240077738911
2008-05-01,0.79,0.45107561936021673,0.16589667712655426,0.11182945585627843
2008-06-01,0.74,0.41871033485818504,-0.03236528450203169,-0.19826196162858595
2008-07-01,0.53,0.2700271372130602,-0.14868319764512483,-0.11631791314309314
2008-08-01,0.28,0.05826890812397582,-0.2117582290890844,-0.06307503144395957
2008-09-01,0.26,0.03922071315328133,-0.019048194970694488,0.1927100341183899
2008-10-01,0.45,0.20701416938432612,0.1677934562310448,0.1868416512017393
2008-11-01,0.36,0.1310282624064042,-0.07598590697792193,-0.24377936320896673
2008-12-01,0.28,0.05826890812397582,-0.07275935428242838,0.0032265526954935453
2009-01-01,0.48,0.23111172096338664,0.17284281283941083,0.24560216712183922
2009-02-01,0.55,0.28517894223366247,0.05406722127027583,-0.118775591569135
2009-03-01,0.2,-0.02020270731751946,-0.3053816495511819,-0.3594488708214577
2009-04-01,0.48,0.23111172096338664,0.2513144282809061,0.556696077832088
2009-05-01,0.47,0.22314355131420976,-0.007968169649176876,-0.259282597930083
2009-06-01,0.36,0.1310282624064042,-0.09211528890780557,-0.0841471192586287
2009-07-01,0.24,0.01980262729617973,-0.11122563511022446,-0.019110346202418887
2009-08-01,0.15,-0.07257069283483537,-0.0923733201310151,0.01885231497920936
2009-09-01,0.24,0.01980262729617973,0.0923733201310151,0.1847466402620302
2009-10-01,0.28,0.05826890812397582,0.03846628082779609,-0.05390703930321901
2009-11-01,0.41,0.17395330712343798,0.11568439899946217,0.07721811817166609
2009-12-01,0.37,0.13976194237515863,-0.03419136474827936,-0.14987576374774153
2010-01-01,0.75,0.4252677354043441,0.28550579302918544,0.31969715777746477
2010-02-01,0.78,0.44468582126144574,0.01941808585710164,-0.2660877071720838
2010-03-01,0.52,0.26236426446749106,-0.18232155679395468,-0.20173964265105632
2010-04-01,0.57,0.30010459245033816,0.0377403279828471,0.22006188477680177
2010-05-01,0.43,0.1906203596086497,-0.10948423284168846,-0.14722456082453556
2010-06-01,0,-0.2484613592984996,-0.4390817189071493,-0.32959748606546085
2010-07-01,0.01,-0.23572233352106983,0.012739025777429774,0.4518207446845791
2010-08-01,0.04,-0.19845093872383815,0.03727139479723168,0.02453236901980191
2010-09-01,0.45,0.20701416938432612,0.4054651081081643,0.3681937133109326
2010-10-01,0.75,0.4252677354043441,0.21825356602001797,-0.1872115420881463
2010-11-01,0.83,0.4762341789963715,0.0509664435920274,-0.16728712242799057
2010-12-01,0.63,0.343589704390077,-0.13264447460629447,-0.18361091819832187
2011-01-01,0.83,0.4762341789963715,0.13264447460629447,0.26528894921258894
2011-02-01,0.8,0.4574248470388755,-0.01880933195749601,-0.15145380656379048
2011-03-01,0.79,0.45107561936021673,-0.006349227678658753,0.012460104278837258
2011-04-01,0.77,0.4382549309311553,-0.012820688429061422,-0.006471460750402669
2011-05-01,0.47,0.22314355131420976,-0.21511137961694554,-0.20229069118788412
2011-06-01,0.15,-0.07257069283483537,-0.2957142441490451,-0.08060286453209958
2011-07-01,0.16,-0.06187540371808741,0.010695289116747962,0.30640953326579307
2011-08-01,0.37,0.13976194237515863,0.20163734609324604,0.19094205697649808
2011-09-01,0.53,0.2700271372130602,0.13026519483790158,-0.07137215125534446
2011-10-01,0.43,0.1906203596086497,-0.0794067776044105,-0.2096719724423121
2011-11-01,0.52,0.26236426446749106,0.07174390485884136,0.15115068246325186
2011-12-01,0.5,0.2468600779315258,-0.015504186535965248,-0.0872480913948066
2012-01-01,0.56,0.29266961396282004,0.04580953603129423,0.06131372256725948
2012-02-01,0.45,0.20701416938432612,-0.08565544457849392,-0.13146498060978815
2012-03-01,0.21,-0.01005033585350145,-0.21706450523782758,-0.13140906065933367
2012-04-01,0.64,0.35065687161316933,0.3607072074666708,0.5777717127044983
2012-05-01,0.36,0.1310282624064042,-0.21962860920676514,-0.5803358166734359
2012-06-01,0.08,-0.15082288973458366,-0.2818511521409879,-0.062222542934222747
2012-07-01,0.43,0.1906203596086497,0.34144324934323333,0.6232944014842212
2012-08-01,0.41,0.17395330712343798,-0.01666705248521172,-0.35811030182844505
2012-09-01,0.57,0.30010459245033816,0.12615128532690018,0.1428183378121119
2012-10-01,0.59,0.3148107398400336,0.014706147389695445,-0.11144513793720473
2012-11-01,0.6,0.3220834991691132,0.007272759329079614,-0.007433388060615831
2012-12-01,0.79,0.45107561936021673,0.1289921201911035,0.1217193608620239
2013-01-01,0.86,0.4946962418361071,0.04362062247589038,-0.08537149771521313
2013-02-01,0.6,0.3220834991691132,-0.1726127426669939,-0.21623336514288427
2013-03-01,0.47,0.22314355131420976,-0.09893994785490345,0.07367279481209044
2013-04-01,0.55,0.28517894223366247,0.062035390919452704,0.16097533877435616
2013-05-01,0.37,0.13976194237515863,-0.14541699985850384,-0.20745239077795655
2013-06-01,0.26,0.03922071315328133,-0.1005412292218773,0.04487577063662654
2013-07-01,0.03,-0.2107210313156525,-0.24994174446893383,-0.14940051524705653
2013-08-01,0.24,0.01980262729617973,0.23052365861183224,0.4804654030807661
2013-09-01,0.35,0.12221763272424913,0.10241500542806939,-0.12810865318376286
2013-10-01,0.57,0.30010459245033816,0.17788695972608903,0.07547195429801964
2013-11-01,0.54,0.27763173659827955,-0.022472855852058604,-0.20035981557814764
2013-12-01,0.92,0.5306282510621705,0.25299651446389093,0.27546937031594954
2014-01-01,0.55,0.28517894223366247,-0.24544930882850802,-0.49844582329239895
2014-02-01,0.69,0.3852624007906449,0.10008345855698242,0.34553276738549044
2014-03-01,0.92,0.5306282510621705,0.1453658502715256,0.04528239171454318
2014-04-01,0.67,0.3715635564324832,-0.1590646946296873,-0.3044305449012129
2014-05-01,0.46,0.2151113796169455,-0.1564521768155377,0.0026125178141496175
2014-06-01,0.4,0.16551443847757352,-0.049596941139371964,0.10685523567616573
2014-07-01,0.01,-0.23572233352106983,-0.4012367719986434,-0.3516398308592714
2014-08-01,0.25,0.02955880224154443,0.26528113576261425,0.6665179077612576
2014-09-01,0.57,0.30010459245033816,0.2705457902087937,0.005264654446179462
2014-10-01,0.42,0.1823215567939546,-0.11778303565638357,-0.38832882586517725
2014-11-01,0.51,0.25464221837358075,0.07232066157962616,0.19010369723600973
2014-12-01,0.78,0.44468582126144574,0.19004360288786498,0.11772294130823882
2015-01-01,1.24,0.7030975114131134,0.25841169015166765,0.06836808726380267
2015-02-01,1.22,0.6931471805599453,-0.009950330853168099,-0.26836202100483575
2015-03-01,1.32,0.7419373447293773,0.04879016416943205,0.05874049502260015
2015-04-01,0.71,0.3987761199573678,-0.34316122477200955,-0.3919513889414416
2015-05-01,0.74,0.41871033485818504,0.01993421490081726,0.3630954396728268
2015-06-01,0.79,0.45107561936021673,0.03236528450203169,0.012431069601214428
2015-07-01,0.62,0.3364722366212129,-0.11460338273900383,-0.14696866724103552
2015-08-01,0.22,0,-0.3364722366212129,-0.22186885388220906
2015-09-01,0.54,0.27763173659827955,0.27763173659827955,0.6141039732194924
2015-10-01,0.82,0.4700036292457356,0.19237189264745602,-0.08525984395082353
2015-11-01,1.01,0.5822156198526637,0.1122119906069281,-0.08015990204052792
2015-12-01,0.96,0.5538851132264376,-0.02833050662622605,-0.14054249723315415
2016-01-01,1.27,0.7178397931503168,0.16395467992387913,0.19228518655010518
2016-02-01,0.9,0.5187937934151676,-0.19904599973514914,-0.36300067965902827
2016-03-01,0.43,0.1906203596086497,-0.3281734338065179,-0.12912743407136879
2016-04-01,0.61,0.32930374714260047,0.13868338753395076,0.4668568213404687
2016-05-01,0.78,0.44468582126144574,0.11538207411884527,-0.023301313415105496
2016-06-01,0.35,0.12221763272424913,-0.3224681885371966,-0.4378502626560419
2016-07-01,0.52,0.26236426446749106,0.14014663174324193,0.46261482028043854
2016-08-01,0.44,0.19885085874516517,-0.06351340572232589,-0.20366003746556782
2016-09-01,0.08,-0.15082288973458366,-0.34967374847974886,-0.28616034275742297
2016-10-01,0.26,0.03922071315328133,0.19004360288786498,0.5397173513676139
2016-11-01,0.18,-0.04082199452025516,-0.0800427076735365,-0.2700863105614015
2016-12-01,0.3,0.0769610411361284,0.11778303565638355,0.19782574332992003
2017-01-01,0.38,0.1484200051182734,0.07145896398214502,-0.046324071674238534
2017-02-01,0.33,0.10436001532424286,-0.04405998979403056,-0.11551895377617558
2017-03-01,0.25,0.02955880224154443,-0.07480121308269842,-0.030741223288667865
2017-04-01,0.14,-0.08338160893905101,-0.11294041118059545,-0.03813919809789702
2017-05-01,0.31,0.08617769624105241,0.16955930518010343,0.28249971636069887
2017-06-01,-0.23,-0.5978370007556204,-0.6840146969966728,-0.8535740021767763
2017-07-01,0.24,0.01980262729617973,0.6176396280518002,1.3016543250484731
2017-08-01,0.19,-0.03045920748470857,-0.050261834780888304,-0.6679014628326885
2017-09-01,0.16,-0.06187540371808741,-0.03141619623337884,0.018845638547509466
2017-10-01,0.42,0.1823215567939546,0.244196960512042,0.27561315674542086
2017-11-01,0.28,0.05826890812397582,-0.12405264866997878,-0.36824960918202077
2017-12-01,0.44,0.19885085874516517,0.14058195062118936,0.26463459929116817
2018-01-01,0.29,0.06765864847381486,-0.1311922102713503,-0.2717741608925397
2018-02-01,0.32,0.09531017980432492,0.027651531330510057,0.15884374160186038
2018-03-01,0.09,-0.13926206733350766,-0.2345722471378326,-0.26222377846834266
2018-04-01,0.22,0,0.13926206733350766,0.37383431447134025
2018-05-01,0.4,0.16551443847757352,0.16551443847757352,0.026252371144065867
2018-06-01,1.26,0.712949807856125,0.5474353693785515,0.381920930900978
2018-07-01,0.33,0.10436001532424286,-0.6085897925318822,-1.1560251619104336
2018-08-01,-0.09,-0.3710636813908319,-0.4754236967150748,0.13316609581680738
2018-09-01,0.48,0.23111172096338664,0.6021754023542185,1.0775990990692934
2018-10-01,0.45,0.20701416938432612,-0.024097551579060517,-0.626272953933279
2018-11-01,-0.21,-0.5621189181535411,-0.7691330875378672,-0.7450355359588068
2018-12-01,0.15,-0.07257069283483537,0.48954822531870573,1.258681312856573
2019-01-01,0.32,0.09531017980432492,0.1678808726391603,-0.32166735267954544
2019-02-01,0.43,0.1906203596086497,0.09531017980432478,-0.07257069283483551
2019-03-01,0.75,0.4252677354043441,0.2346473757956944,0.13933719599136962
2019-04-01,0.57,0.30010459245033816,-0.12516314295400593,-0.3598105187497003
2019-05-01,0.13,-0.09431067947124128,-0.39441527192157944,-0.2692521289675735
2019-06-01,0.01,-0.23572233352106983,-0.14141165404982856,0.25300361787175085
2019-07-01,0.19,-0.03045920748470857,0.20526312603636127,0.3466747800861898
2019-08-01,0.11,-0.11653381625595152,-0.08607460877124296,-0.2913377348076042
2019-09-01,-0.04,-0.3011050927839216,-0.1845712765279701,-0.09849666775672714
2019-10-01,0.1,-0.12783337150988489,0.17327172127403673,0.3578429978020068
2019-11-01,0.51,0.25464221837358075,0.38247558988346564,0.2092038686094289
2019-12-01,1.15,0.6575200029167941,0.4028777845432134,0.02040219465974774
2020-01-01,0.21,-0.01005033585350145,-0.6675703387702956,-1.070448123313509
2020-02-01,0.25,0.02955880224154443,0.039609138095045876,0.7071794768653414
2020-03-01,0.07,-0.1625189294977748,-0.19207773173931922,-0.2316868698343651
2020-04-01,-0.31,-0.7550225842780327,-0.5925036547802579,-0.4004259230409387
2020-05-01,-0.38,-0.916290731874155,-0.1612681475961223,0.4312355071841356
2020-06-01,0.26,0.03922071315328133,0.9555114450274363,1.1167795926235586
2020-07-01,0.36,0.1310282624064042,0.09180754925312287,-0.8637038957743135
2020-08-01,0.24,0.01980262729617973,-0.11122563511022446,-0.20303318436334733
2020-09-01,0.64,0.35065687161316933,0.3308542443169896,0.44207987942721405
2020-10-01,0.86,0.4946962418361071,0.14403937022293778,-0.18681487409405184
2020-11-01,0.89,0.5128236264286637,0.01812738459255664,-0.12591198563038114
2020-12-01,1.35,0.7561219797213337,0.2432983532926699,0.22517096870011327
2021-01-01,0.25,0.02955880224154443,-0.7265631774797893,-0.9698615307724592
2021-02-01,0.86,0.4946962418361071,0.46513743959456266,1.191700617074352
2021-03-01,0.93,0.5364933705145685,0.04179712867846136,-0.4233403109161013
2021-04-01,0.31,0.08617769624105241,-0.45031567427351604,-0.4921128029519774
2021-05-01,0.83,0.4762341789963715,0.39005648275531907,0.8403721570288352
2021-06-01,0.53,0.2700271372130602,-0.20620704178331128,-0.5962635245386303
2021-07-01,0.96,0.5538851132264376,0.2838579760133774,0.4900650177966887
2021-08-01,0.87,0.5007752879124892,-0.05310982531394848,-0.3369678013273259
2021-09-01,1.16,0.6626879730752367,0.1619126851627476,0.21502251047669607
2021-10-01,1.25,0.7080357930536961,0.04534781997845938,-0.11656486518428821
2021-11-01,0.95,0.5481214085096876,-0.15991438454400853,-0.2052622045224679
2021-12-01,0.73,0.412109650826833,-0.13601175768285462,0.02390262686115391
2022-01-01,0.54,0.27763173659827955,-0.13447791422855343,0.001533843454301187
2022-02-01,1.01,0.5822156198526637,0.3045838832543841,0.43906179748293755
2022-03-01,1.62,0.8754687373539001,0.2932531175012364,-0.011330765753147731
2022-04-01,1.06,0.6097655716208943,-0.2657031657330058,-0.5589562832342422
2022-05-01,0.47,0.22314355131420976,-0.3866220203066845,-0.12091885457367874
2022-06-01,0.67,0.3715635564324832,0.1484200051182734,0.5350420254249579
2022-07-01,-0.68,-2.302585092994046,-2.674148649426529,-2.8225686545448028
2022-08-01,-0.36,-0.867500567704723,1.435084525289323,4.109233174715852
2022-09-01,-0.29,-0.7133498878774647,0.15415067982725827,-1.2809338454620647
2022-10-01,0.59,0.3148107398400336,1.0281606277174982,0.8740099478902399
2022-11-01,0.41,0.17395330712343798,-0.14085743271659562,-1.1690180604340938
2022-12-01,0.62,0.3364722366212129,0.1625189294977749,0.30337636221437053
2023-01-01,0.53,0.2700271372130602,-0.06644509940815269,-0.2289640289059276
2023-02-01,0.84,0.4824261492442928,0.21239901203123257,0.27884411143938526
2023-03-01,0.71,0.3987761199573678,-0.083650029286925,-0.29604904131815757
2023-04-01,0.61,0.32930374714260047,-0.06947237281476731,0.014177656472157685
2023-05-01,0.23,0.00995033085316809,-0.31935341628943237,-0.24988104347466505
2023-06-01,-0.08,-0.3566749439387323,-0.3666252747919004,-0.04727185850246801
2023-07-01,0.12,-0.10536051565782628,0.251314428280906,0.6179397030728064
2023-08-01,0.23,0.00995033085316809,0.11531084651099437,-0.13600358176991162
2023-09-01,0.26,0.03922071315328133,0.029270382300113237,-0.08604046421088113
2023-10-01,0.24,0.01980262729617973,-0.0194180858571016,-0.04868846815721484
2023-11-01,0.28,0.05826890812397582,0.03846628082779609,0.05788436668489769
2023-12-01,0.56,0.29266961396282004,0.23440070583884423,0.19593442501104813
2024-01-01,0.42,0.1823215567939546,-0.11034805716886545,-0.3447487630077097
2024-02-01,0.83,0.4762341789963715,0.2939126222024169,0.4042606793712823
2024-03-01,0.16,-0.06187540371808741,-0.5381095827144589,-0.8320222049168757
2024-04-01,0.38,0.1484200051182734,0.21029540883636083,0.7484049915508197
2024-05-01,0.46,0.2151113796169455,0.06669137449867207,-0.14360403433768876
2024-06-01,0.21,-0.01005033585350145,-0.22516171547044694,-0.291853089969119
2024-07-01,0.38,0.1484200051182734,0.15847034097177487,0.3836320564422218
2024-08-01,-0.02,-0.2744368457017603,-0.4228568508200337,-0.5813271917918086
2024-09-01,0.44,0.19885085874516517,0.4732877044469255,0.8961445552669591
2024-10-01,0.56,0.29266961396282004,0.09381875521765487,-0.3794689492292706
2024-11-01,0.39,0.1570037488096647,-0.13566586515315535,-0.22948462037081022
2024-12-01,0.52,0.26236426446749106,0.10536051565782636,0.2410263808109817
2025-01-01,0.16,-0.06187540371808741,-0.3242396681855785,-0.4296001838434048
2025-02-01,1.31,0.7371640659767196,0.799039469694807,1.1232791378803855
2025-03-01,0.56,0.29266961396282004,-0.44449445201389953,-1.2435339217087065
2025-04-01,0.43,0.1906203596086497,-0.10204925435417034,0.3424451976597292
2025-05-01,0.26,0.03922071315328133,-0.15139964645536838,-0.04935039210119804
2025-06-01,0.24,0.01980262729617973,-0.0194180858571016,0.13198156059826677
2025-07-01,0.26,0.03922071315328133,0.0194180858571016,0.0388361717142032
2025-08-01,-0.11,-0.4004775665971253,-0.43969827975040665,-0.45911636560750824
2025-09-01,0.48,0.23111172096338664,0.6315892875605119,1.0712875673109186
2025-10-01,0.09,-0.13926206733350766,-0.37037378829689427,-1.001963075857406
2025-11-01,0.18,-0.04082199452025516,0.0984400728132525,0.4688138611101468
2025-12-01,0.33,0.10436001532424286,0.14518200984449803,0.04674193703124553
