Data,Ensemble,SARIMA,ETS,Prophet
2037-11-01,0.34250414862785905,0.4838620083539605,0.14400416225403487,0.3996462752755818
2037-12-01,0.455694976933036,0.5079206882720718,0.3436648913386768,0.5154993511883594
2038-01-01,0.3670730975267267,0.4797498897540592,0.16022689833562248,0.4612425044904983
2038-02-01,0.5322245375959379,0.5390344692049586,0.5225352716329777,0.5351038719498773
2038-03-01,0.39318838243551985,0.5086831145198015,0.23416963461773588,0.43671239816902213
2038-04-01,0.3167981767885917,0.49271515194996834,0.09818510072764666,0.35949427768816006
2038-05-01,0.23467170160771023,0.4795504257108757,0.008394042484987999,0.216070636627267
2038-06-01,0.18303534939609162,0.4724290200210813,-0.04711533119243626,0.12379235935962979
2038-07-01,0.18708505967236472,0.4668088552508005,-0.1031361470152005,0.19758247078149416
2038-08-01,0.12789241747186886,0.44931893483428215,-0.1865751124979509,0.12093343007927529
2038-09-01,0.2699952370605676,0.48450051974401764,0.09553199675314733,0.2299531946845378
2038-10-01,0.33744870170014085,0.49098810840687385,0.1715457813523029,0.34981221534124574
2038-11-01,0.3476421015952815,0.4854827634009309,0.14400416225403487,0.41343937913087886
2038-12-01,0.451341162423777,0.5066748281110125,0.3436648913386768,0.5036837678216416
2039-01-01,0.3645934072411526,0.4818606077481165,0.16022689833562248,0.4516927156397188
2039-02-01,0.49567020414345203,0.5340813716599239,0.5225352716329777,0.4303939691374544
2039-03-01,0.4175287824983161,0.5073464105267372,0.23416963461773588,0.5110703023504751
2039-04-01,0.32533201347057666,0.49328104629146496,0.09818510072764666,0.3845298933926184
2039-05-01,0.23234159379767413,0.4816849100404756,0.008394042484987999,0.2069458288675588
2039-06-01,0.1812424729213818,0.47541202679340866,-0.04711533119243626,0.11543072316317293
2039-07-01,0.16555806760771835,0.4704615101441785,-0.1031361470152005,0.1293488396941771
2039-08-01,0.12578836236801316,0.4550555308260027,-0.1865751124979509,0.10888466877598768
2039-09-01,0.28142341977725516,0.4860451955352904,0.09553199675314733,0.2626930670433277
2039-10-01,0.3377291600580814,0.4917597816731666,0.1715457813523029,0.3498819171487747
2039-11-01,0.3525417063751516,0.48691040390122003,0.14400416225403487,0.4267105529701998
2039-12-01,0.44674055882476044,0.5055774134048545,0.3436648913386768,0.49097937173075
2040-01-01,0.3616557034825985,0.48371983163184773,0.16022689833562248,0.4410203804803253
2040-02-01,0.4596543512067309,0.5297184405245915,0.5225352716329777,0.3267093414626235
2040-03-01,0.33573690689275987,0.506168976119876,0.23416963461773588,0.2668721099406677
2040-04-01,0.2909861091471118,0.49377951376951795,0.09818510072764666,0.2809937129441708
2040-05-01,0.23236461981897813,0.4835650684776592,0.008394042484987999,0.20513474849428723
2040-06-01,0.18071441162519256,0.4780396053955989,-0.04711533119243626,0.11121896067241502
2040-07-01,0.22634032445362284,0.47367894763981555,-0.1031361470152005,0.3084781727362535
2040-08-01,0.13252255188987733,0.460108605802931,-0.1865751124979509,0.12403416236465187
2040-09-01,0.2412040394656654,0.4874058216974975,0.09553199675314733,0.14067429994635133
2040-10-01,0.3289951060727442,0.4924395093161619,0.1715457813523029,0.32300002754976764
2040-11-01,0.3305198447745059,0.4881679396416612,0.14400416225403487,0.35938743242782173
2040-12-01,0.4495742278713951,0.5046107567326741,0.3436648913386768,0.5004470355428345
